Element,Notes,Country,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Ag,,Sweden,0.01738372093023256,0.0166140350877193,0.018162265193370167,0.016363636363636365,0.015638297872340425,0.016319148936170213,0.01463,0.01489903846153846,0.013343283582089551,0.012980769230769231,0.013759061032863848,0.012769469026548672,0.012965665236051502,0.010259913793103448,0.012677745901639344,0.01323046511627907,0.014276529850746268,
Ag,,Switzerland,,,,,,,,,,,,,5.793991416309013e-05,7.318965517241379e-05,6.725409836065574e-05,9.344961240310077e-05,9.328358208955224e-05,
Ag,,Tajikistan,0.00029069767441860465,0.00029239766081871346,0.00027624309392265195,0.000374331550802139,0.00026595744680851064,0.00026595744680851064,0.00025,0.0002403846153846154,0.00015472636815920396,0.00014951923076923077,0.0001460093896713615,5.610619469026549e-05,0.00011377682403433476,7.603448275862069e-05,7.241803278688524e-05,0.00011627906976744187,0.00011194029850746269,
Ag,,Tanzania,,,7.646408839779006e-05,0.00026737967914438503,0.000425531914893617,0.00042478723404255317,0.0006608,0.0006197596153846153,0.0007415920398009951,0.0005952403846153846,0.0004876995305164319,0.00036420353982300884,0.0005351931330472103,0.0004482327586206896,0.00046012295081967217,0.00042689922480620155,0.0004141791044776119,
Ag,,Thailand,,,,,,,,,,,0.0003755868544600939,0.0006769911504424779,0.000733175965665236,0.0008386206896551724,0.001276516393442623,0.0012023643410852714,0.001190634328358209,
Ag,,Tunisia ,0.0001744186046511628,0.00023391812865497077,0.00020441988950276244,0.000213903743315508,0.00015957446808510637,0.00015957446808510637,0.00011999999999999999,5.769230769230769e-05,,,,,,,,,,
Ag,,Turkey,0.006395348837209302,0.005847953216374269,0.0060773480662983425,0.006310160427807487,0.004202127659574468,0.0050531914893617025,0.00485,0.0066134615384615385,0.008325373134328358,0.00951923076923077,0.01380281690140845,0.0,0.015601716738197425,0.010625,0.007946311475409836,0.007348837209302325,0.006861194029850746,
Ag,,United Kingdom,,,,,,,,,,,,,,2.288793103448276e-05,,,,
Ag,,United States,0.11976744186046512,0.11403508771929824,0.10939226519337017,0.09304812834224599,0.07180851063829788,0.06595744680851064,0.0625,0.05913461538461538,0.05771144278606965,0.06153846153846154,0.05868544600938967,0.05530973451327434,0.054935622317596564,0.04827586206896552,0.04344262295081967,0.040310077519379844,0.04402985074626865,
Ag,,Uruguay,,,,,,,,,,,0.00018779342723004695,,,,,,,
Ag,,Uzbekistan ,0.004941860465116279,0.005187134502923977,0.004966850828729282,0.0042780748663101605,0.00425531914893617,0.00425531914893617,0.004,0.003990384615384615,0.0030948756218905473,0.0037384134615384614,0.003504600938967136,0.002339646017699115,0.002536351931330472,0.002586206896551724,0.002459016393442623,0.00248062015503876,0.0023880597014925373,
Ag,,Zambia,0.00046511627906976747,0.00029883040935672515,0.00027292817679558016,,,,,,,,,,0.00042918454935622315,0.0004310344827586207,0.0004098360655737705,0.0003875968992248062,0.00037313432835820896,
Ag,,Zimbabwe,0.00040697674418604653,0.0003029824561403509,0.00020988950276243094,0.00016042780748663101,0.00010638297872340425,3.973404255319149e-05,0.0001608,0.00016346153846153846,4.9751243781094526e-05,,,,,2.370689655172414e-05,2.4590163934426228e-05,2.325581395348837e-05,2.2388059701492536e-05,
Cd,,Algeria,0.0034653465346534654,0.0005,0.0004926108374384236,0.0005,0.00044943820224719103,0.0002717391304347826,,,,,,,,,,,,
Cd,,Argentina,0.0016831683168316831,,,0.0017,,0.001358695652173913,0.002096774193548387,0.00014925373134328358,0.00030150753768844223,0.0018716577540106951,0.0017592592592592592,0.0017307692307692308,0.001350210970464135,0.0014691943127962085,0.0016591928251121076,0.0012334801762114538,0.0013215859030837004,0.001293103448275862
Cd,,Australia,0.028960396039603962,0.0231,0.027192118226600986,0.0189,0.020786516853932586,0.030434782608695653,0.018655913978494625,0.01781094527363184,0.016532663316582916,0.018770053475935827,0.016203703703703703,0.017788461538461538,0.014767932489451477,0.01848341232227488,0.017040358744394617,0.016740088105726872,0.015418502202643172,0.016379310344827588
Cd,,Belgium,0.06524752475247525,0.06175,0.05655172413793103,0.0618,0.006573033707865168,,,,,,,,,,,,,
Cd,,Brazil,0.01485148514851485,0.015,0.014778325123152709,0.006,0.00848314606741573,0.010271739130434783,0.010053763440860215,0.009950248756218905,0.007085427135678392,0.0106951871657754,0.009259259259259259,0.009615384615384616,0.008438818565400843,0.009478672985781991,0.008968609865470852,0.00881057268722467,0.00881057268722467,0.008620689655172414
Cd,,Bulgaria,0.012376237623762377,0.0075,0.016305418719211824,0.01665,0.019382022471910114,0.01668478260869565,0.019139784946236558,0.015870646766169155,0.018241206030150753,0.024545454545454544,0.021296296296296296,0.020192307692307693,0.019409282700421943,0.02023696682464455,0.016278026905829596,0.011894273127753305,0.011894273127753305,0.015517241379310345
Cd,,Canada,0.10346534653465346,0.09555,0.09561576354679803,0.07465,0.09584269662921348,0.09559782608695652,0.1010752688172043,0.08592039800995024,0.1050251256281407,0.07422459893048128,0.06523148148148149,0.06245192307692308,0.057257383966244725,0.058767772511848344,0.05766816143497758,0.05784140969162996,0.052290748898678414,0.04995689655172414
Cd,,China,0.10544554455445544,0.1075,0.1167487684729064,0.1255,0.13707865168539327,0.14728260869565218,0.15053763440860216,0.20298507462686566,0.19045226130653267,0.2251336898395722,0.32222222222222224,0.3389423076923077,0.3105485232067511,0.3162085308056872,0.3257847533632287,0.3302202643171806,0.33480176211453744,0.3275862068965517
Cd,,Finland,0.02574257425742574,0.035,0.03364532019704433,0.0302,0.00022471910112359551,,,,,,,,,,,,,
Cd,,France,0.008762376237623763,0.00975,0.007881773399014778,0.0088,0.0035393258426966293,,,,,,,,,,,,,
Cd,,Germany,0.0504950495049505,0.05725,0.022561576354679803,0.02695,0.023707865168539326,0.034782608695652174,0.034408602150537634,0.031840796019900496,0.032160804020100506,0.02540106951871658,0.019444444444444445,0.013365384615384616,0.012236286919831224,0.018957345971563982,0.017937219730941704,0.01762114537444934,0.01762114537444934,0.017241379310344827
Cd,,India,0.015049504950495049,0.01345,0.015467980295566503,0.0218,0.026179775280898876,0.025923913043478262,0.026290322580645162,0.020348258706467663,0.022964824120603015,0.031016042780748664,0.027731481481481482,0.02658653846153846,0.023206751054852322,0.02227488151658768,0.017757847533632288,0.012555066079295154,0.004713656387665199,0.008620689655172414
Cd,,Italy,0.016237623762376238,0.018,0.013990147783251231,0.01565,0.02196629213483146,0.0011956521739130434,0.0005376344086021505,0.0004975124378109452,0.0005025125628140704,0.0005347593582887701,,,,,,,,
Cd,,Japan,0.1156930693069307,0.12835,0.12177339901477832,0.123,0.13730337078651686,0.13570652173913045,0.12005376344086022,0.11427860696517413,0.11492462311557788,0.10368983957219251,0.09842592592592593,0.0876923076923077,0.09037974683544303,0.08317535545023697,0.08318385650224215,0.08044052863436123,0.0805726872246696,0.0844396551724138
Cd,,Kazakhstan,0.0802970297029703,0.0623,0.06157635467980296,0.0625,0.07303370786516854,0.07342391304347826,0.10215053763440861,0.09950248756218906,0.10050251256281408,0.06951871657754011,0.05092592592592592,0.0625,0.05907172995780591,0.06066350710900474,0.05246636771300448,0.07268722466960352,0.06607929515418502,0.06465517241379311
Cd,,North Korea,0.0049504950495049506,0.005,0.0049261083743842365,0.01,0.011235955056179775,0.010869565217391304,0.010752688172043012,0.009950248756218905,0.010050251256281407,0.0106951871657754,,0.009615384615384616,0.008438818565400843,0.0,,,,
Cd,,South Korea,0.05831683168316832,0.08955,0.09413793103448276,0.09395,0.10252808988764045,0.11820652173913043,0.12698924731182795,0.12845771144278606,0.16683417085427135,0.15219251336898396,0.14305555555555555,0.1201923076923077,0.17578059071729957,0.1424170616113744,0.17506726457399102,0.17400881057268722,0.17665198237885463,0.1810344827586207
Cd,,Macedonia,,,,,0.006235955056179775,0.004076086956521739,,,,,,,,,,,,
Cd,,Mexico,0.060297029702970295,0.06375,0.06246305418719212,0.07105,0.07764044943820225,0.08641304347826087,0.0868279569892473,0.08223880597014925,0.07040201005025126,0.08647058823529412,0.07175925925925926,0.07259615384615385,0.061772151898734175,0.07037914691943128,0.06645739910313901,0.06392070484581498,0.062070484581497797,0.056077586206896554
Cd,,Netherlands,0.03658415841584158,0.03655,0.030935960591133006,0.02275,0.027247191011235954,0.02608695652173913,0.02650537634408602,0.024577114427860695,0.026331658291457286,0.026470588235294117,0.024537037037037038,0.023557692307692307,0.02362869198312236,0.027014218009478674,0.025112107623318385,0.026872246696035242,0.028193832599118944,0.027586206896551724
Cd,,Norway,0.013366336633663366,0.01055,0.014679802955665025,0.0186,0.011741573033707865,0.017989130434782608,0.007580645161290323,0.007611940298507463,0.00628140703517588,0.014385026737967915,0.008240740740740741,0.011971153846153847,0.012658227848101266,0.014644549763033175,0.01390134529147982,0.013656387665198238,0.013656387665198238,0.013362068965517242
Cd,,Peru,0.026485148514851484,0.0233,0.02379310344827586,0.02425,0.023707865168539326,0.02875,0.02860215053763441,0.023930348258706467,0.020904522613065326,0.01855614973262032,0.017175925925925924,0.01389423076923077,0.015063291139240506,0.027109004739336494,0.030672645739910315,0.030616740088105728,0.03387665198237885,0.032629310344827585
Cd,,Poland,,,0.00029556650246305416,0.0165,0.024719101123595506,0.020380434782608696,0.019139784946236558,0.020298507462686566,0.018743718592964823,0.02251336898395722,0.027916666666666666,0.025673076923076923,0.019029535864978905,0.024928909952606635,0.016591928251121078,0.02026431718061674,0.027665198237885463,0.027155172413793102
Cd,,Russiae,0.039603960396039604,0.045,0.04556650246305419,0.0475,0.05337078651685393,0.03418478260869565,0.02860215053763441,0.0308955223880597,0.034673366834170855,0.04331550802139037,0.037037037037037035,0.052884615384615384,0.046413502109704644,0.07109004739336493,0.05829596412556054,0.048458149779735685,0.05286343612334802,0.05603448275862069
Cd,,Serbia and Montenegro,0.0008415841584158416,,,,,,,,,,,,,,,,,
Cd,,Spain,0.009702970297029703,,,,,,,,,,,,,,,,,
Cd,,Thailand,0.011782178217821782,,,,,,,,,,,,,,,,,
Cd,,Turkey,0.003415841584158416,0.0032,,,,,,,,,,,,,,,,
Cd,,Ukraine,0.0012376237623762376,0.00125,0.0012315270935960591,0.00125,0.0014044943820224719,0.001358695652173913,0.0013440860215053765,0.0012437810945273632,0.001256281407035176,,,,,,,,,
Cd,,United Kingdom,0.02178217821782178,0.02735,0.02477832512315271,0.02125,0.01640449438202247,0.0011956521739130434,,,,,,,,,,,,
Cd,(Some data withheld),United States,0.061386138613861385,0.0595,0.09310344827586207,0.0725,0.07191011235955057,0.07880434782608696,0.07956989247311828,0.07313432835820896,0.036331658291457285,0.0393048128342246,0.035972222222222225,0.030432692307692306,0.02687763713080169,,,,,
Cd,,Uzbekistan,,,,,,,,,,,,,0.012658227848101266,0.014218009478672985,0.013452914798206279,0.013215859030837005,0.013215859030837005,0.01293103448275862
Sn,,Australia,0.04417316017316017,0.040695121951219514,0.03289928057553957,0.039032520325203254,0.029859574468085105,0.014804597701149426,0.003960264900662252,0.009523648648648648,0.0050443686006825935,0.006880398671096345,0.006857692307692308,0.0539349593495935,0.06865789473684211,0.04448888888888889,0.024730923694779118,0.024892307692307693,0.024210526315789474,0.02422145328719723
Sn,,Bolivia,0.048952380952380956,0.050475609756097564,0.04483453237410072,0.05021138211382114,0.0648595744680851,0.06419540229885057,0.058175496688741724,0.06227364864864865,0.06294880546075085,0.05306312292358804,0.06661538461538462,0.07957317073170732,0.07590225563909775,0.06467619047619047,0.07912449799196787,0.07416153846153846,0.06948070175438596,0.06920415224913495
Sn,,Brazil,0.061636363636363635,0.05366666666666667,0.05107913669064748,0.05291056910569106,0.05133191489361702,0.04680842911877395,0.04040397350993377,0.039658783783783784,0.03251877133105802,0.03931893687707641,0.05345769230769231,0.03861788617886179,0.039097744360902256,0.03404761904761905,0.054887550200803215,0.06473076923076923,0.08959298245614035,0.08650519031141868
Sn,,Burma,0.0009567099567099567,0.0006056910569105691,0.0007625899280575539,0.002678861788617886,0.0019404255319148936,0.00232183908045977,0.0017417218543046358,0.002391891891891892,0.0031501706484641638,0.0027574750830564785,0.003076923076923077,0.0040650406504065045,0.015037593984962405,0.03492063492063492,0.04257028112449799,0.06538461538461539,0.10526315789473684,0.1185847750865052
Sn,,Burundi,3.896103896103896e-05,7.317073170731707e-05,2.8776978417266186e-05,1.2195121951219513e-05,,1.9157088122605363e-05,2.9801324503311258e-05,1.3513513513513513e-05,0.00015699658703071672,6.644518272425249e-06,8.076923076923076e-05,4.878048780487805e-05,4.511278195488722e-05,6.984126984126984e-05,8.433734939759036e-05,5e-05,0.00011228070175438597,
Sn,,China,0.3034632034632035,0.325609756097561,0.3575539568345324,0.3861788617886179,0.26382978723404255,0.39080459770114945,0.39072847682119205,0.42567567567567566,0.4300341296928328,0.4850498338870432,0.4230769230769231,0.3951219512195122,0.4323308270676692,0.38095238095238093,0.44176706827309237,0.3730769230769231,0.3649122807017544,0.3811626297577855
Sn,,Congo,,0.0002032520325203252,0.00017985611510791367,0.0002032520325203252,0.001276595744680851,0.0053639846743295016,0.016225165562913906,0.014864864864864866,0.012969283276450512,0.02524916943521595,0.04846153846153846,0.04024390243902439,0.03007518796992481,0.017777777777777778,0.01927710843373494,0.01730769230769231,0.02280701754385965,0.022145328719723183
Sn,,Indonesia ,0.2335887445887446,0.1941219512195122,0.1857158273381295,0.25147154471544714,0.3750723404255319,0.2746896551724138,0.21778807947019868,0.26487837837837835,0.27622184300341296,0.21972425249169436,0.20472307692307692,0.18730894308943088,0.16262406015037595,0.28444444444444444,0.17751807228915661,0.2285076923076923,0.18175789473684212,0.17993079584775087
Sn,,Kyrgyzstan,0.0010822510822510823,0.0010162601626016261,0.001079136690647482,0.0012195121951219512,0.001276595744680851,,,,,,,,,,,,,
Sn,,Laos ,0.0027142857142857142,0.0016422764227642277,0.0014676258992805755,0.001991869918699187,0.0015574468085106383,0.001379310344827586,0.0013245033112582781,0.0015202702702702704,0.002218430034129693,0.001893687707641196,0.002119230769230769,0.0024308943089430893,0.0034774436090225565,0.0021396825396825395,0.003060240963855422,0.002226923076923077,0.00303859649122807,0.0031141868512110727
Sn,,Malaysia,0.02490909090909091,0.029833333333333333,0.02268705035971223,0.020211382113821137,0.01793617021276596,0.012869731800766284,0.009089403973509933,0.009652027027027027,0.008184300341296928,0.0075182724252491695,0.01001923076923077,0.009804878048780488,0.010030075187969925,0.010603174603174604,0.014959839357429719,0.014219230769230769,0.013252631578947368,0.01314878892733564
Sn,,Mexico ,2.1645021645021645e-05,1.6260162601626015e-05,1.4388489208633093e-05,3.252032520325203e-05,3.829787234042553e-05,8.045977011494253e-05,7.947019867549669e-05,5.7432432432432434e-05,8.532423208191126e-05,8.305647840531562e-05,,,,,,,,
Sn,,Mongolia ,0.00017316017316017316,,,,,,,,,,,,,,,,,
Sn,,Namibia,,,,,,0.00016475095785440614,4.966887417218543e-05,,,,,,,,,,,
Sn,,Niger,4.329004329004329e-05,0.00013008130081300812,7.913669064748202e-05,3.6585365853658535e-05,4.680851063829787e-05,4.21455938697318e-05,0.010264900662251655,4.72972972972973e-05,4.4368600682593854e-05,3.654485049833887e-05,,,,,,,,
Sn,,Nigeria,0.0008658008658008658,0.013414634146341463,0.009928057553956834,0.011666666666666667,0.0033617021276595746,0.006896551724137931,0.0033112582781456954,0.004391891891891892,0.00477815699658703,0.0005980066445182724,0.0007115384615384616,0.0016260162601626016,0.0006015037593984962,0.0008571428571428571,0.0013654618473895582,0.01,0.009824561403508772,0.00865051903114187
Sn,,Peru,0.2146060606060606,0.2406138211382114,0.25503956834532376,0.15521138211382113,0.16517021276595745,0.15403065134099617,0.22408940397350993,0.14238175675675677,0.13129692832764506,0.12963122923588039,0.15014230769230769,0.15245121951219512,0.1272481203007519,0.09168888888888889,0.10483935742971888,0.09103076923076923,0.08107017543859649,0.06751211072664359
