Element,HHI Contribution,HHI ,Country,Production,Market Share,Total World Production
Cu,0.011657739970594416,,Finland,14900.0,0.0010797101449275363,
Cu,0.007561436672967863,,Georgia,12000.0,0.0008695652173913044,
Cu,0.0,,Honduras  ,,,
Cu,0.04265122873345935,,India ,28500.0,0.0020652173913043477,
Cu,53.124133614839316,,Indonesia,1005831.0,0.07288630434782609,
Cu,1.0588111741230832,,Iran,142000.0,0.010289855072463768,
Cu,0.0,,Japan,,,
Cu,12.351659315269902,,Kazakhstan  ,485000.0,0.035144927536231885,
Cu,0.007561436672967863,,North Korea,12000.0,0.0008695652173913044,
Cu,0.0,,South Korea,,,
Cu,0.0,,Laos,,,
Cu,0.00034601391514387734,,Macedonia,2567.0,0.0001860144927536232,
Cu,0.0,,Malaysia,,,
Cu,6.64193742958412,,Mexico:,355653.0,0.02577195652173913,
Cu,0.9093971854652385,,Mongolia,131600.0,0.009536231884057972,
Cu,0.0012607645452636,,Morocco,4900.0,0.00035507246376811593,
Cu,0.01373821807393405,,Namibia,16175.0,0.0011721014492753624,
Cu,0.0,,Norway,,,
Cu,0.0005377021634110481,,Pakistan,3200.0,0.00023188405797101448,
Cu,2.1489860323461456,,Papua New Guinea,202300.0,0.014659420289855072,
Cu,39.06956553686201,,Peru,862578.0,0.06250565217391305,
Cu,0.021882555975635373,,Philippines,20414.0,0.0014792753623188407,
Cu,13.391356857802984,,Poland,505000.0,0.036594202898550726,
Cu,0.3160476560071414,,Portugal ,77581.0,0.005621811594202899,
